#####################################################################
#                 NEPTUNE Txys interpolation data                   #
#####################################################################
#	      MJD           x                   y                s
        63570.5  0.003213014238045 -0.54238681070D-04  0.86748024D-07
        63571.0  0.003213267157182 -0.54244597014D-04  0.86750575D-07
        63571.5  0.003213512073841 -0.54228240588D-04  0.86717460D-07
        63572.0  0.003213743799349 -0.54192490057D-04  0.86653455D-07
        63572.5  0.003213957938162 -0.54141555801D-04  0.86565465D-07
        63573.0  0.003214151228278 -0.54080714107D-04  0.86462088D-07
        63573.5  0.003214321795651 -0.54015947435D-04  0.86353024D-07
        63574.0  0.003214469299570 -0.53953524541D-04  0.86248392D-07
        63574.5  0.003214594958432 -0.53899558767D-04  0.86158013D-07
        63575.0  0.003214701457630 -0.53859582455D-04  0.86090728D-07
        63575.5  0.003214792751742 -0.53838170738D-04  0.86053789D-07
        63576.0  0.003214873780577 -0.53838640553D-04  0.86052387D-07
        63576.5  0.003214950122974 -0.53862842528D-04  0.86089327D-07
        63577.0  0.003215027614137 -0.53911055857D-04  0.86164874D-07
        63577.5  0.003215111952637 -0.53981989841D-04  0.86276769D-07
        63578.0  0.003215208322913 -0.54072890130D-04  0.86420416D-07
        63578.5  0.003215321058195 -0.54179742087D-04  0.86589223D-07
        63579.0  0.003215453367004 -0.54297557519D-04  0.86775069D-07
        63579.5  0.003215607142998 -0.54420724498D-04  0.86968878D-07
        63580.0  0.003215782872403 -0.54543393878D-04  0.87161238D-07
        63580.5  0.003215979645542 -0.54659871877D-04  0.87343031D-07
        63581.0  0.003216195269654 -0.54764986800D-04  0.87506017D-07
        63581.5  0.003216426470529 -0.54854400431D-04  0.87643328D-07
        63582.0  0.003216669161895 -0.54924840670D-04  0.87749830D-07
        63582.5  0.003216918755477 -0.54974240820D-04  0.87822339D-07
        63583.0  0.003217170482054 -0.55001781286D-04  0.87859678D-07
        63583.5  0.003217419695168 -0.55007839744D-04  0.87862585D-07
        63584.0  0.003217662133905 -0.54993864639D-04  0.87833509D-07
        63584.5  0.003217894128481 -0.54962192931D-04  0.87776302D-07
        63585.0  0.003218112740837 -0.54915835686D-04  0.87695879D-07
        63585.5  0.003218315840563 -0.54858254275D-04  0.87597852D-07
        63586.0  0.003218502123089 -0.54793146278D-04  0.87488187D-07
        63586.5  0.003218671081344 -0.54724254795D-04  0.87372901D-07
        63587.0  0.003218822943968 -0.54655208988D-04  0.87257808D-07
        63587.5  0.003218958592856 -0.54589398413D-04  0.87148321D-07
        63588.0  0.003219079471142 -0.54529879639D-04  0.87049309D-07
        63588.5  0.003219187490162 -0.54479310921D-04  0.86964993D-07
        63589.0  0.003219284941201 -0.54439909137D-04  0.86898881D-07
        63589.5  0.003219374415098 -0.54413422501D-04  0.86853727D-07
        63590.0  0.003219458730413 -0.54401112714D-04  0.86831501D-07
        63590.5  0.003219540868763 -0.54403740933D-04  0.86833365D-07
        63591.0  0.003219623914322 -0.54421553392D-04  0.86859652D-07
        63591.5  0.003219710993209 -0.54454264396D-04  0.86909833D-07
        63592.0  0.003219805207785 -0.54501036599D-04  0.86982490D-07
        63592.5  0.003219909560590 -0.54560460774D-04  0.87075278D-07
        63593.0  0.003220026863024 -0.54630539554D-04  0.87184909D-07
        63593.5  0.003220159624971 -0.54708681974D-04  0.87307138D-07
        63594.0  0.003220309923723 -0.54791717975D-04  0.87436801D-07
        63594.5  0.003220479253912 -0.54875944189D-04  0.87567888D-07
        63595.0  0.003220668365011 -0.54957213646D-04  0.87693696D-07
        63595.5  0.003220877099011 -0.55031081572D-04  0.87807068D-07
        63596.0  0.003221104247703 -0.55093015954D-04  0.87900737D-07
        63596.5  0.003221347455162 -0.55138674149D-04  0.87967766D-07
        63597.0  0.003221603194751 -0.55164235384D-04  0.88002090D-07
        63597.5  0.003221866848879 -0.55166764608D-04  0.87999091D-07
        63598.0  0.003222132911868 -0.55144568493D-04  0.87956170D-07
        63598.5  0.003222395320962 -0.55097493241D-04  0.87873216D-07
        63599.0  0.003222647899125 -0.55027110428D-04  0.87752903D-07
        63599.5  0.003222884869751 -0.54936744557D-04  0.87600724D-07
        63600.0  0.003223101383443 -0.54831315031D-04  0.87424727D-07
        63600.5  0.003223293986595 -0.54716993292D-04  0.87234958D-07
        63601.0  0.003223460964666 -0.54600707123D-04  0.87042654D-07
        63601.5  0.003223602510310 -0.54489551174D-04  0.86859284D-07
        63602.0  0.003223720694295 -0.54390178759D-04  0.86695560D-07
        63602.5  0.003223819248673 -0.54308251061D-04  0.86560554D-07
        63603.0  0.003223903199311 -0.54248006392D-04  0.86460996D-07
        63603.5  0.003223978402755 -0.54211988483D-04  0.86400848D-07
        63604.0  0.003224051047838 -0.54200945645D-04  0.86381144D-07
        63604.5  0.003224127176721 -0.54213888587D-04  0.86400106D-07
        63605.0  0.003224212267048 -0.54248278079D-04  0.86453453D-07
        63605.5  0.003224310901199 -0.54300305815D-04  0.86534877D-07
        63606.0  0.003224426534228 -0.54365231422D-04  0.86636596D-07
        63606.5  0.003224561360872 -0.54437742730D-04  0.86749949D-07
        63607.0  0.003224716274596 -0.54512312648D-04  0.86865976D-07
        63607.5  0.003224890907302 -0.54583532209D-04  0.86975959D-07
        63608.0  0.003225083736227 -0.54646404913D-04  0.87071892D-07
        63608.5  0.003225292243964 -0.54696592072D-04  0.87146872D-07
        63609.0  0.003225513117721 -0.54730602578D-04  0.87195393D-07
        63609.5  0.003225742474547 -0.54745923444D-04  0.87213546D-07
        63610.0  0.003225976099676 -0.54741089926D-04  0.87199121D-07
        63610.5  0.003226209685459 -0.54715696213D-04  0.87151612D-07
        63611.0  0.003226439058500 -0.54670350111D-04  0.87072133D-07
        63611.5  0.003226660383349 -0.54606577910D-04  0.86963258D-07
        63612.0  0.003226870332708 -0.54526688485D-04  0.86828798D-07
        63612.5  0.003227066216921 -0.54433608078D-04  0.86673532D-07
        63613.0  0.003227246069064 -0.54330698534D-04  0.86502912D-07
        63613.5  0.003227408685765 -0.54221571650D-04  0.86322766D-07
        63614.0  0.003227553627076 -0.54109910861D-04  0.86139018D-07
        63614.5  0.003227681181168 -0.53999309274D-04  0.85957426D-07
        63615.0  0.003227792301077 -0.53893130452D-04  0.85783366D-07
        63615.5  0.003227888521544 -0.53794395755D-04  0.85621654D-07
        63616.0  0.003227971864085 -0.53705699453D-04  0.85476412D-07
        63616.5  0.003228044737831 -0.53629150345D-04  0.85350981D-07
        63617.0  0.003228109842296 -0.53566336438D-04  0.85247859D-07
        63617.5  0.003228170076070 -0.53518307710D-04  0.85168678D-07
        63618.0  0.003228228453127 -0.53485571463D-04  0.85114197D-07
        63618.5  0.003228288026295 -0.53468095356D-04  0.85084301D-07
        63619.0  0.003228351816017 -0.53465314463D-04  0.85078015D-07
        63619.5  0.003228422741759 -0.53476140269D-04  0.85093514D-07
        63620.0  0.003228503552963 -0.53498970978D-04  0.85128145D-07
        63620.5  0.003228596756005 -0.53531703879D-04  0.85178443D-07
        63621.0  0.003228704533267 -0.53571752225D-04  0.85240169D-07
        63621.5  0.003228828650606 -0.53616071255D-04  0.85308349D-07
        63622.0  0.003228970350838 -0.53661200604D-04  0.85377356D-07
        63622.5  0.003229130233898 -0.53703332834D-04  0.85441023D-07
        63623.0  0.003229308128893 -0.53738419300D-04  0.85492821D-07
        63623.5  0.003229502969014 -0.53762324238D-04  0.85526109D-07
        63624.0  0.003229712686565 -0.53771035176D-04  0.85534480D-07
        63624.5  0.003229934151374 -0.53760931708D-04  0.85512184D-07
        63625.0  0.003230163180581 -0.53729104949D-04  0.85454647D-07
        63625.5  0.003230394649118 -0.53673706178D-04  0.85359019D-07
        63626.0  0.003230622725437 -0.53594286745D-04  0.85224719D-07
        63626.5  0.003230841243337 -0.53492075410D-04  0.85053867D-07
        63627.0  0.003231044197286 -0.53370129864D-04  0.84851528D-07
        63627.5  0.003231226318302 -0.53233302494D-04  0.84625644D-07
        63628.0  0.003231383657371 -0.53087981052D-04  0.84386609D-07
        63628.5  0.003231514083744 -0.52941602114D-04  0.84146484D-07
        63629.0  0.003231617605281 -0.52801981753D-04  0.83917908D-07
        63629.5  0.003231696441668 -0.52676551345D-04  0.83712863D-07
        63630.0  0.003231754824954 -0.52571613149D-04  0.83541466D-07
        63630.5  0.003231798554413 -0.52491730928D-04  0.83410991D-07
        63631.0  0.003231834379356 -0.52439344171D-04  0.83325246D-07
        63631.5  0.003231869311193 -0.52414648317D-04  0.83284385D-07
        63632.0  0.003231909968479 -0.52415731704D-04  0.83285145D-07
        63632.5  0.003231962038218 -0.52438917066D-04  0.83321409D-07
        63633.0  0.003232029902357 -0.52479231160D-04  0.83384980D-07
        63633.5  0.003232116441922 -0.52530922663D-04  0.83466436D-07
        63634.0  0.003232223002137 -0.52587961504D-04  0.83555944D-07
        63634.5  0.003232349484714 -0.52644474026D-04  0.83643973D-07
        63635.0  0.003232494528089 -0.52695090162D-04  0.83721858D-07
        63635.5  0.003232655738975 -0.52735196232D-04  0.83782206D-07
        63636.0  0.003232829945393 -0.52761098468D-04  0.83819151D-07
        63636.5  0.003233013449082 -0.52770108759D-04  0.83828484D-07
        63637.0  0.003233202262648 -0.52760566815D-04  0.83807674D-07
        63637.5  0.003233392323142 -0.52731813028D-04  0.83755813D-07
        63638.0  0.003233579678713 -0.52684124659D-04  0.83673498D-07
        63638.5  0.003233760648075 -0.52618625145D-04  0.83562676D-07
        63639.0  0.003233931953705 -0.52537173413D-04  0.83426456D-07
        63639.5  0.003234090829318 -0.52442237957D-04  0.83268902D-07
        63640.0  0.003234235101324 -0.52336759685D-04  0.83094812D-07
        63640.5  0.003234363243539 -0.52224007800D-04  0.82909483D-07
        63641.0  0.003234474404890 -0.52107433650D-04  0.82718481D-07
        63641.5  0.003234568410952 -0.51990527662D-04  0.82527415D-07
        63642.0  0.003234645741246 -0.51876684062D-04  0.82341722D-07
        63642.5  0.003234707484924 -0.51769077314D-04  0.82166474D-07
        63643.0  0.003234755277736 -0.51670553550D-04  0.82006209D-07
        63643.5  0.003234791223489 -0.51583539853D-04  0.81864786D-07
        63644.0  0.003234817803854 -0.51509973713D-04  0.81745274D-07
        63644.5  0.003234837781115 -0.51451253955D-04  0.81649875D-07
        63645.0  0.003234854098805 -0.51408212732D-04  0.81579878D-07
        63645.5  0.003234869784559 -0.51381106362D-04  0.81535641D-07
        63646.0  0.003234887857998 -0.51369621566D-04  0.81516601D-07
        63646.5  0.003234911244621 -0.51372893598D-04  0.81521303D-07
        63647.0  0.003234942695275 -0.51389533620D-04  0.81547440D-07
        63647.5  0.003234984710254 -0.51417663868D-04  0.81591914D-07
        63648.0  0.003235039467049 -0.51454959975D-04  0.81650902D-07
        63648.5  0.003235108750726 -0.51498700213D-04  0.81719939D-07
        63649.0  0.003235193885428 -0.51545821973D-04  0.81794018D-07
        63649.5  0.003235295664972 -0.51592987149D-04  0.81867698D-07
        63650.0  0.003235414280835 -0.51636660490D-04  0.81935239D-07
        63650.5  0.003235549247904 -0.51673207454D-04  0.81990768D-07
        63651.0  0.003235699332256 -0.51699019559D-04  0.82028481D-07
        63651.5  0.003235862490167 -0.51710674381D-04  0.82042912D-07
        63652.0  0.003236035832424 -0.51705134068D-04  0.82029244D-07
        63652.5  0.003236215631801 -0.51679980664D-04  0.81983692D-07
        63653.0  0.003236397393964 -0.51633679146D-04  0.81903915D-07
        63653.5  0.003236576012478 -0.51565849469D-04  0.81789449D-07
        63654.0  0.003236746025448 -0.51477517065D-04  0.81642097D-07
        63654.5  0.003236901982039 -0.51371298151D-04  0.81466218D-07
        63655.0  0.003237038909127 -0.51251465802D-04  0.81268827D-07
        63655.5  0.003237152841767 -0.51123841540D-04  0.81059407D-07
        63656.0  0.003237241350894 -0.50995471995D-04  0.80849387D-07
        63656.5  0.003237303977537 -0.50874083947D-04  0.80651259D-07
        63657.0  0.003237342476529 -0.50767359577D-04  0.80477402D-07
        63657.5  0.003237360792605 -0.50682124544D-04  0.80338781D-07
        63658.0  0.003237364737885 -0.50623577667D-04  0.80243695D-07
        63658.5  0.003237361401576 -0.50594697672D-04  0.80196830D-07
        63659.0  0.003237358382326 -0.50595933747D-04  0.80198760D-07
        63659.5  0.003237362972217 -0.50625229097D-04  0.80245998D-07
        63660.0  0.003237381426782 -0.50678357381D-04  0.80331549D-07
        63660.5  0.003237418427458 -0.50749491783D-04  0.80445842D-07
        63661.0  0.003237476792424 -0.50831892072D-04  0.80577856D-07
        63661.5  0.003237557436288 -0.50918592550D-04  0.80716245D-07
        63662.0  0.003237659534688 -0.51002998068D-04  0.80850307D-07
        63662.5  0.003237780826168 -0.51079333738D-04  0.80970716D-07
        63663.0  0.003237917980984 -0.51142932463D-04  0.81069988D-07
        63663.5  0.003238066978758 -0.51190373332D-04  0.81142695D-07
        63664.0  0.003238223455334 -0.51219499740D-04  0.81185486D-07
        63664.5  0.003238382997061 -0.51229350786D-04  0.81196961D-07
        63665.0  0.003238541374370 -0.51220037269D-04  0.81177457D-07
        63665.5  0.003238694715766 -0.51192588174D-04  0.81128788D-07
        63666.0  0.003238839629054 -0.51148787144D-04  0.81053965D-07
        63666.5  0.003238973279597 -0.51091011940D-04  0.80956934D-07
        63667.0  0.003239093436133 -0.51022083762D-04  0.80842327D-07
        63667.5  0.003239198493198 -0.50945128463D-04  0.80715233D-07
        63668.0  0.003239287476503 -0.50863448740D-04  0.80581001D-07
        63668.5  0.003239360034616 -0.50780405538D-04  0.80445044D-07
        63669.0  0.003239416418315 -0.50699307529D-04  0.80312676D-07
        63669.5  0.003239457448155 -0.50623308504D-04  0.80188946D-07
        63670.0  0.003239484470843 -0.50555313110D-04  0.80078492D-07
        63670.5  0.003239499305124 -0.50497891397D-04  0.79985410D-07
        63671.0  0.003239504177618 -0.50453202793D-04  0.79913134D-07
        63671.5  0.003239501648724 -0.50422930606D-04  0.79864328D-07
        63672.0  0.003239494528838 -0.50408229142D-04  0.79840806D-07
        63672.5  0.003239485786050 -0.50409686134D-04  0.79843467D-07
        63673.0  0.003239478447947 -0.50427302906D-04  0.79872261D-07
        63673.5  0.003239475501179 -0.50460493373D-04  0.79926188D-07
        63674.0  0.003239479792641 -0.50508101335D-04  0.80003322D-07
        63674.5  0.003239493935207 -0.50568434379D-04  0.80100864D-07
        63675.0  0.003239520219762 -0.50639312607D-04  0.80215225D-07
        63675.5  0.003239560534518 -0.50718131007D-04  0.80342125D-07
        63676.0  0.003239616292540 -0.50801934844D-04  0.80476719D-07
        63676.5  0.003239688368771 -0.50887507369D-04  0.80613744D-07
        63677.0  0.003239777047868 -0.50971468608D-04  0.80747686D-07
        63677.5  0.003239881983681 -0.51050383852D-04  0.80872963D-07
        63678.0  0.003240002170631 -0.51120881310D-04  0.80984116D-07
        63678.5  0.003240135927616 -0.51179780124D-04  0.81076027D-07
        63679.0  0.003240280897051 -0.51224231433D-04  0.81144149D-07
        63679.5  0.003240434064885 -0.51251874848D-04  0.81184755D-07
        63680.0  0.003240591810952 -0.51261009920D-04  0.81195216D-07
        63680.5  0.003240750001136 -0.51250776993D-04  0.81174284D-07
        63681.0  0.003240904132903 -0.51221335612D-04  0.81122371D-07
        63681.5  0.003241049543374 -0.51174022229D-04  0.81041791D-07
        63682.0  0.003241181684422 -0.51111462819D-04  0.80936930D-07
        63682.5  0.003241296461495 -0.51037610377D-04  0.80814294D-07
        63683.0  0.003241390620922 -0.50957673366D-04  0.80682386D-07
        63683.5  0.003241462153695 -0.50877902212D-04  0.80551350D-07
        63684.0  0.003241510664062 -0.50805211656D-04  0.80432361D-07
        63684.5  0.003241537634644 -0.50746640682D-04  0.80336753D-07
        63685.0  0.003241546514611 -0.50708687882D-04  0.80274949D-07
        63685.5  0.003241542571823 -0.50696600782D-04  0.80255317D-07
        63686.0  0.003241532486286 -0.50713729628D-04  0.80283136D-07
        63686.5  0.003241523714858 -0.50761065311D-04  0.80359857D-07
        63687.0  0.003241523711771 -0.50837058964D-04  0.80482816D-07
        63687.5  0.003241539128561 -0.50937769619D-04  0.80645490D-07
        63688.0  0.003241575126464 -0.51057319352D-04  0.80838235D-07
        63688.5  0.003241634909916 -0.51188572651D-04  0.81049401D-07
        63689.0  0.003241719539232 -0.51323916944D-04  0.81266598D-07
        63689.5  0.003241828020043 -0.51456014477D-04  0.81477922D-07
        63690.0  0.003241957615127 -0.51578420225D-04  0.81672960D-07
        63690.5  0.003242104293887 -0.51686004605D-04  0.81843470D-07
        63691.0  0.003242263229993 -0.51775167345D-04  0.81983728D-07
        63691.5  0.003242429273298 -0.51843866823D-04  0.82090561D-07
        63692.0  0.003242597348174 -0.51891510567D-04  0.82163162D-07
        63692.5  0.003242762756687 -0.51918758018D-04  0.82202756D-07
        63693.0  0.003242921385317 -0.51927281064D-04  0.82212198D-07
        63693.5  0.003243069826284 -0.51919517063D-04  0.82195562D-07
        63694.0  0.003243205430399 -0.51898437605D-04  0.82157759D-07
        63694.5  0.003243326309855 -0.51867345971D-04  0.82104205D-07
        63695.0  0.003243431308267 -0.51829707970D-04  0.82040545D-07
        63695.5  0.003243519952413 -0.51789014657D-04  0.81972433D-07
        63696.0  0.003243592396027 -0.51748671702D-04  0.81905360D-07
        63696.5  0.003243649361586 -0.51711908913D-04  0.81844514D-07
        63697.0  0.003243692082294 -0.51681704177D-04  0.81794661D-07
        63697.5  0.003243722244031 -0.51660717763D-04  0.81760049D-07
        63698.0  0.003243741926164 -0.51651234481D-04  0.81744315D-07
        63698.5  0.003243753539868 -0.51655112154D-04  0.81750408D-07
        63699.0  0.003243759762563 -0.51673735422D-04  0.81780513D-07
        63699.5  0.003243763466776 -0.51707974826D-04  0.81835986D-07
        63700.0  0.003243767641597 -0.51758152577D-04  0.81917295D-07
        63700.5  0.003243775305511 -0.51824018124D-04  0.82023983D-07
        63701.0  0.003243789410859 -0.51904737759D-04  0.82154644D-07
        63701.5  0.003243812742146 -0.51998902347D-04  0.82306936D-07
        63702.0  0.003243847812106 -0.52104555909D-04  0.82477628D-07
        63702.5  0.003243896760165 -0.52219246001D-04  0.82662682D-07
        63703.0  0.003243961257797 -0.52340095429D-04  0.82857371D-07
        63703.5  0.003244042424752 -0.52463894171D-04  0.83056431D-07
        63704.0  0.003244140759845 -0.52587210190D-04  0.83254247D-07
        63704.5  0.003244256090097 -0.52706517283D-04  0.83445068D-07
        63705.0  0.003244387542151 -0.52818336925D-04  0.83623237D-07
        63705.5  0.003244533539462 -0.52919389532D-04  0.83783450D-07
        63706.0  0.003244691827654 -0.53006749481D-04  0.83921001D-07
        63706.5  0.003244859529055 -0.53077998168D-04  0.84032042D-07
        63707.0  0.003245033226565 -0.53131370178D-04  0.84113811D-07
        63707.5  0.003245209077138 -0.53165888394D-04  0.84164854D-07
        63708.0  0.003245382956024 -0.53181483278D-04  0.84185204D-07
        63708.5  0.003245550633559 -0.53179089336D-04  0.84176531D-07
        63709.0  0.003245707985495 -0.53160708289D-04  0.84142234D-07
        63709.5  0.003245851235011 -0.53129425064D-04  0.84087447D-07
        63710.0  0.003245977219618 -0.53089360648D-04  0.84018959D-07
        63710.5  0.003246083669569 -0.53045545976D-04  0.83944992D-07
        63711.0  0.003246169476762 -0.53003703730D-04  0.83874843D-07
        63711.5  0.003246234925060 -0.52969930969D-04  0.83818367D-07
        63712.0  0.003246281845699 -0.52950285897D-04  0.83785309D-07
        63712.5  0.003246313657452 -0.52950297771D-04  0.83784515D-07
        63713.0  0.003246335254163 -0.52974439348D-04  0.83823089D-07
        63713.5  0.003246352715692 -0.53025622556D-04  0.83905588D-07
        63714.0  0.003246372843598 -0.53104793599D-04  0.84033376D-07
        63714.5  0.003246402556953 -0.53210705341D-04  0.84204270D-07
        63715.0  0.003246448218535 -0.53339927140D-04  0.84412565D-07
        63715.5  0.003246514986673 -0.53487115609D-04  0.84649486D-07
        63716.0  0.003246606293381 -0.53645521572D-04  0.84904007D-07
        63716.5  0.003246723531019 -0.53807661794D-04  0.85163951D-07
        63717.0  0.003246865991061 -0.53966052467D-04  0.85417181D-07
        63717.5  0.003247031050147 -0.54113894081D-04  0.85652704D-07
        63718.0  0.003247214554042 -0.54245615194D-04  0.85861561D-07
        63718.5  0.003247411321198 -0.54357218856D-04  0.86037374D-07
        63719.0  0.003247615679631 -0.54446417997D-04  0.86176569D-07
        63719.5  0.003247821962504 -0.54512583277D-04  0.86278272D-07
        63720.0  0.003248024911632 -0.54556550730D-04  0.86343993D-07
        63720.5  0.003248219965524 -0.54580345052D-04  0.86377162D-07
        63721.0  0.003248403431876 -0.54586870248D-04  0.86382619D-07
        63721.5  0.003248572560020 -0.54579607746D-04  0.86366111D-07
        63722.0  0.003248725536381 -0.54562348079D-04  0.86333857D-07
        63722.5  0.003248861427331 -0.54538969153D-04  0.86292183D-07
        63723.0  0.003248980091323 -0.54513263835D-04  0.86247244D-07
        63723.5  0.003249082077806 -0.54488812552D-04  0.86204826D-07
        63724.0  0.003249168525278 -0.54468892635D-04  0.86170201D-07
        63724.5  0.003249241065776 -0.54456414988D-04  0.86148034D-07
        63725.0  0.003249301738792 -0.54453879442D-04  0.86142313D-07
        63725.5  0.003249352914367 -0.54463341964D-04  0.86156308D-07
        63726.0  0.003249397223182 -0.54486388903D-04  0.86192525D-07
        63726.5  0.003249437490588 -0.54524115026D-04  0.86252679D-07
        63727.0  0.003249476671202 -0.54577103446D-04  0.86337655D-07
        63727.5  0.003249517780694 -0.54645406934D-04  0.86447480D-07
        63728.0  0.003249563821644 -0.54728531910D-04  0.86581294D-07
        63728.5  0.003249617701042 -0.54825428418D-04  0.86737331D-07
        63729.0  0.003249682138406 -0.54934491107D-04  0.86912924D-07
        63729.5  0.003249759565424 -0.55053576964D-04  0.87104528D-07
        63730.0  0.003249852020223 -0.55180045069D-04  0.87307788D-07
        63730.5  0.003249961041350 -0.55310822230D-04  0.87517652D-07
        63731.0  0.003250087568010 -0.55442496472D-04  0.87728524D-07
        63731.5  0.003250231854051 -0.55571438516D-04  0.87934465D-07
        63732.0  0.003250393403693 -0.55693949499D-04  0.88129444D-07
        63732.5  0.003250570937031 -0.55806431017D-04  0.88307612D-07
        63733.0  0.003250762392768 -0.55905570872D-04  0.88463615D-07
        63733.5  0.003250964974025 -0.55988534889D-04  0.88592904D-07
        63734.0  0.003251175240402 -0.56053152601D-04  0.88692038D-07
        63734.5  0.003251389245903 -0.56098083264D-04  0.88758951D-07
        63735.0  0.003251602718552 -0.56122949051D-04  0.88793166D-07
        63735.5  0.003251811274160 -0.56128424097D-04  0.88795930D-07
        63736.0  0.003252010654276 -0.56116270684D-04  0.88770261D-07
        63736.5  0.003252196976686 -0.56089316344D-04  0.88720902D-07
        63737.0  0.003252366985751 -0.56051367801D-04  0.88654169D-07
        63737.5  0.003252518288736 -0.56007059626D-04  0.88577690D-07
        63738.0  0.003252649563076 -0.55961637901D-04  0.88500045D-07
        63738.5  0.003252760718227 -0.55920682654D-04  0.88430311D-07
        63739.0  0.003252852994911 -0.55889777585D-04  0.88377517D-07
        63739.5  0.003252928984660 -0.55874141488D-04  0.88350052D-07
        63740.0  0.003252992554376 -0.55878242626D-04  0.88355044D-07
        63740.5  0.003253048664955 -0.55905424414D-04  0.88397758D-07
        63741.0  0.003253103080746 -0.55957577348D-04  0.88481085D-07
        63741.5  0.003253161978265 -0.56034896483D-04  0.88605155D-07
        63742.0  0.003253231477561 -0.56135763456D-04  0.88767166D-07
        63742.5  0.003253317135920 -0.56256784769D-04  0.88961455D-07
        63743.0  0.003253423457403 -0.56393002337D-04  0.89179854D-07
        63743.5  0.003253553478619 -0.56538269265D-04  0.89412302D-07
        63744.0  0.003253708487479 -0.56685757382D-04  0.89647676D-07
        63744.5  0.003253887916104 -0.56828539352D-04  0.89874737D-07
        63745.0  0.003254089423916 -0.56960173500D-04  0.90083073D-07
        63745.5  0.003254309157338 -0.57075218357D-04  0.90263932D-07
        63746.0  0.003254542145528 -0.57169616920D-04  0.90410843D-07
        63746.5  0.003254782773308 -0.57240914462D-04  0.90519956D-07
        63747.0  0.003255025266600 -0.57288302291D-04  0.90590110D-07
        63747.5  0.003255264132360 -0.57312506327D-04  0.90622637D-07
        63748.0  0.003255494510968 -0.57315558379D-04  0.90620983D-07
        63748.5  0.003255712419392 -0.57300496936D-04  0.90590214D-07
        63749.0  0.003255914883090 -0.57271043442D-04  0.90536479D-07
        63749.5  0.003256099969746 -0.57231291907D-04  0.90466501D-07
        63750.0  0.003256266746859 -0.57185437706D-04  0.90387136D-07
        63750.5  0.003256415187987 -0.57137558848D-04  0.90305015D-07
        63751.0  0.003256546050574 -0.57091452357D-04  0.90226288D-07
        63751.5  0.003256660743715 -0.57050520909D-04  0.90156438D-07
        63752.0  0.003256761198710 -0.57017700844D-04  0.90100178D-07
        63752.5  0.003256849750152 -0.56995421426D-04  0.90061384D-07
        63753.0  0.003256929031100 -0.56985585848D-04  0.90043078D-07
        63753.5  0.003257001882794 -0.56989565879D-04  0.90047415D-07
        63754.0  0.003257071277065 -0.57008203703D-04  0.90075695D-07
        63754.5  0.003257140247997 -0.57041816117D-04  0.90128365D-07
        63755.0  0.003257211828327 -0.57090198040D-04  0.90205026D-07
        63755.5  0.003257288985719 -0.57152624379D-04  0.90304437D-07
        63756.0  0.003257374554393 -0.57227851665D-04  0.90424510D-07
        63756.5  0.003257471158742 -0.57314123155D-04  0.90562322D-07
        63757.0  0.003257581127224 -0.57409182888D-04  0.90714138D-07
        63757.5  0.003257706396842 -0.57510305123D-04  0.90875459D-07
        63758.0  0.003257848410698 -0.57614345648D-04  0.91041111D-07
        63758.5  0.003258008013403 -0.57717820744D-04  0.91205373D-07
        63759.0  0.003258185351647 -0.57817018294D-04  0.91362172D-07
        63759.5  0.003258379789813 -0.57908143436D-04  0.91505315D-07
        63760.0  0.003258589852797 -0.57987498042D-04  0.91628795D-07
        63760.5  0.003258813209470 -0.58051688871D-04  0.91727126D-07
        63761.0  0.003259046709536 -0.58097853704D-04  0.91795715D-07
        63761.5  0.003259286483417 -0.58123888962D-04  0.91831235D-07
        63762.0  0.003259528109122 -0.58128657547D-04  0.91831954D-07
        63762.5  0.003259766842521 -0.58112153288D-04  0.91798001D-07
        63763.0  0.003259997899199 -0.58075599439D-04  0.91731521D-07
        63763.5  0.003260216768485 -0.58021463257D-04  0.91636681D-07
        63764.0  0.003260419534510 -0.57953376258D-04  0.91519541D-07
        63764.5  0.003260603176233 -0.57875959010D-04  0.91387745D-07
        63765.0  0.003260765818561 -0.57794559106D-04  0.91250094D-07
        63765.5  0.003260906910128 -0.57714919792D-04  0.91115989D-07
        63766.0  0.003261027309500 -0.57642803705D-04  0.90994818D-07
        63766.5  0.003261129269686 -0.57583600573D-04  0.90895310D-07
        63767.0  0.003261216319742 -0.57541949248D-04  0.90824922D-07
        63767.5  0.003261293050770 -0.57521403119D-04  0.90789300D-07
        63768.0  0.003261364820805 -0.57524164510D-04  0.90791859D-07
        63768.5  0.003261437398563 -0.57550908603D-04  0.90833505D-07
        63769.0  0.003261516570024 -0.57600711589D-04  0.90912541D-07
        63769.5  0.003261607734790 -0.57671091307D-04  0.91024741D-07
        63770.0  0.003261715521290 -0.57758161480D-04  0.91163621D-07
        63770.5  0.003261843450926 -0.57856892487D-04  0.91320872D-07
        63771.0  0.003261993680262 -0.57961462441D-04  0.91486944D-07
        63771.5  0.003262166846129 -0.58065672769D-04  0.91651721D-07
        63772.0  0.003262362030546 -0.58163394068D-04  0.91805248D-07
        63772.5  0.003262576850831 -0.58249002577D-04  0.91938440D-07
        63773.0  0.003262807666688 -0.58317766852D-04  0.92043701D-07
        63773.5  0.003263049882770 -0.58366149069D-04  0.92115407D-07
        63774.0  0.003263298314503 -0.58391995337D-04  0.92150204D-07
        63774.5  0.003263547578903 -0.58394602929D-04  0.92147110D-07
        63775.0  0.003263792471512 -0.58374667226D-04  0.92107413D-07
