17   2   -1.8159580967547172E-002   -1.8159580967547179E-002
17   3   -1014.8949712790612   -1014.8949712790647
17   4   5.3389168078775286   5.3389168078775047
17   5   298379.12232028740   298379.12232028163
17   6   -1473.5410405467399   -1473.5410405467630
17   7   -82352638.076788306   -82352638.076791689
17   8   368385.26068709861   368385.26068709069
17   9   20588159624.663445   20588159624.662582
17   10   -79571216.461264387   -79571216.461265564
17   11   -4447042507402.4902   -4447042507402.5752
17   12   13845391696.767206   13845391696.767147
17   13   773785402233726.50   773785402233723.63
17   14   -1716828575162.8711   -1716828575162.8711
17   15   -95949390737122640.   -95949390737122784.
17   16   113310686323526.91   113310686323526.94
17   17   6.3326598535293143E+018   6.3326598535293143E+018
18   0   -0.18547057090060806   -0.18547057090060806
18   1   1.1349738081097597E-003   1.1349738081097599E-003
18   2   63.430935288624354   63.430935288624283
18   3   -0.38135119968767089   -0.38135119968767145
18   4   -21312.794297918779   -21312.794297919008
18   5   122.79508640426970   122.79508640426833
18   6   6862719.7859020084   6862719.7859017262
18   7   -36838.525968456634   -36838.525968457638
18   8   -2058815944.9985321   -2058815944.9986744
18   9   9946402.0284676459   9946402.0284673348
18   10   555880308353.16382   555880308353.13110
18   11   -2307565275.5296731   -2307565275.5297160
18   12   -128964232446290.47   -128964232446293.52
18   13   429207142347.85486   429207142347.85291
18   14   23987347434686300.   23987347434686196.
18   15   -56655342959212.734   -56655342959212.727
18   16   -3.1663298917907026E+018   -3.1663298917907077E+018
18   17   3965874020688581.5   3965874020688582.5
18   18   2.2164309483804518E+020   2.2164309483804518E+020
19   0   -6.3054100319323388E-005   -6.3054100319323388E-005
19   1   -3.5239408262392784   -3.5239408262392797
19   2   2.3834449925791496E-002   2.3834449925791503E-002
19   3   1332.0496340243390   1332.0496340243333
19   4   -8.7710775783075547   -8.7710775783075992
19   5   -490194.26657647197   -490194.26657648617
19   6   3069.8771556839247   3069.8771556838515
19   7   171567993.96093819   171567993.96092424
19   8   -994640.19992760266   -994640.19992764748
19   9   -55588030328.087898   -55588030328.094040
19   10   288445658.53312606   288445658.53311342
19   11   16120528898372.096   16120528898370.803
19   12   -71534523484.163010   -71534523484.164658
19   13   -3997891197515166.5   -3997891197515282.5
19   14   14163835689165.568   14163835689165.496
19   15   7.9158246420419354E+017   7.9158246420418957E+017
19   16   -1982937002831775.0   -1982937002831774.8
19   17   -1.1082154612397253E+020   -1.1082154612397272E+020
19   18   1.4673733874198768E+017   1.4673733874198771E+017
19   19   8.2007945076948819E+021   8.2007945076948819E+021
20   0   0.17619704015552712   0.17619704015552712
20   1   -1.3241361039501957E-003   -1.3241361039501964E-003
20   2   -74.002756912707000   -74.002756912707113
20   3   0.54819234726939525   0.54819234726939492
20   4   30637.141420714244   30637.141420713790
20   5   -219.27693909496577   -219.27693909496892
20   6   -12254856.607520040   -12254856.607520882
20   7   82886.683084050717   82886.683084046803
20   8   4632335818.4069309   4632335818.4062462
20   9   -28844565.762499161   -28844565.762501236
20   10   -1612052874095.2195   -1612052874095.4917
20   11   8941815405.4614334   8941815405.4608974
20   12   499736394489578.25   499736394489524.94
20   13   -2360639273087.9014   -2360639273087.9683
20   14   -1.3193040924344573E+017   -1.3193040924345038E+017
20   15   495734248829817.38   495734248829814.63
20   16   2.7705386207230870E+019   2.7705386207230714E+019
20   17   -73368669077370864.   -73368669077370864.
20   18   -4.1003972033050072E+021   -4.1003972033050150E+021
20   19   5.7227562100214159E+018   5.7227562100214170E+018
20   20   3.1983098574890158E+023   3.1983098574890158E+023
21   0   6.6206805045598784E-005   6.6206805045598784E-005
21   1   3.7001378189808971   3.7001378189808976
21   2   -3.0455130327475811E-002   -3.0455130327475832E-002
21   3   -1702.0633989109447   -1702.0633989109556
21   4   13.704808656139694   13.704808656139635
21   5   765928.53147173091   765928.53147169796
21   6   -5920.4773457704896   -5920.4773457706915
21   7   -330881126.86695099   -330881126.86699927
21   8   2403713.8059744658   2403713.8059742600
21   9   134337738196.19281   134337738196.15862
21   10   -894181537.54002357   -894181537.54012120
21   11   -49973638928951.500   -49973638928963.953
21   12   295079908081.06781   295079908081.04419
21   13   16491300973277618.   16491300973275312.
21   14   -82622374491944.781   -82622374491947.594
21   15   -4.6175643139111803E+018   -4.6175643139113748E+018
21   16   18342167195937076.   18342167195936964.
21   17   1.0250992881906540E+021   1.0250992881906474E+021
21   18   -2.8613780929486761E+018   -2.8613780929486751E+018
21   19   -1.5991549080089823E+023   -1.5991549080089856E+023
21   20   2.3463300457331782E+020   2.3463300457331786E+020
21   21   1.3113070413605814E+025   1.3113070413605814E+025
22   0   -0.16818808146938358   -0.16818808146938358
22   1   1.5227565125548190E-003   1.5227565125548192E-003
22   2   85.103169278001772   85.103169278001673
22   3   -0.76137825660242742   -0.76137825660242864
22   4   -42551.584720740262   -42551.584720741172
22   5   370.02983302470432   370.02983302469875
22   6   20680070.240492139   20680070.240489893
22   7   -171693.84274332688   -171693.84274333937
22   8   -9595552634.5943489   -9595552634.5971107
22   9   74515127.877856970   74515127.877846062
22   10   4164469867416.3604   4164469867414.6177
22   11   -29507990702.604500   -29507990702.609241
22   12   -1649130079111344.0   -1649130079111932.8
22   13   10327796772366.840   10327796772365.758
22   14   5.7719553249397440E+017   5.7719553249387059E+017
22   15   -3057027853755079.0   -3057027853755202.5
22   16   -1.7084987925916497E+020   -1.7084987925917352E+020
22   17   7.1534452022166554E+017   7.1534452022166080E+017
22   18   3.9978872181836868E+022   3.9978872181836575E+022
22   19   -1.1731650176707543E+020   -1.1731650176707540E+020
22   20   -6.5565351175889488E+024   -6.5565351175889606E+024
22   21   1.0089219195037576E+022   1.0089219195037578E+022
22   22   5.6386202769478649E+026   5.6386202769478649E+026
23   0   -6.9216204942538481E-005   -6.9216204942538481E-005
23   1   -3.8683258459297978   -3.8683258459297987
23   2   3.8068912726521659E-002   3.8068912726521652E-002
23   3   2127.5792179860828   2127.5792179860678
23   4   -20.557212885484848   -20.557212885484958
23   5   -1148892.7806550546   -1148892.7806551284
23   6   10730.865137675642   10730.865137675193
23   7   599722033.80622351   599722033.80607367
23   8   -5322509.1162384236   -5322509.1162391910
23   9   -297462130291.42999   -297462130291.58856
23   10   2458999216.4267597   2458999216.4261713
23   11   137427505074785.38   137427505074694.55
23   12   -1032779673323.5698   -1032779673323.8066
23   13   -57719552574853120.   -57719552574881920.
23   14   382128480190165.25   382128480190113.88
23   15   2.1356234644159758E+019   2.1356234644154892E+019
23   16   -1.1922408620101976E+017   -1.1922408620102541E+017
23   17   -6.6631452772410296E+021   -6.6631452772414196E+021
23   18   2.9329125311873188E+019   2.9329125311872967E+019
23   19   1.6391337570937673E+024   1.6391337570937542E+024
23   20   -5.0446095740999712E+021   -5.0446095740999691E+021
23   21   -2.8193100983066599E+026   -2.8193100983066654E+026
23   22   4.5401486370401184E+023   4.5401486370401191E+023
23   23   2.5373791242203532E+028   2.5373791242203532E+028
24   0   0.16118024231611641   0.16118024231611641
24   1   -1.7304051192237207E-003   -1.7304051192237216E-003
24   2   -96.708145451594206   -96.708145451594376
24   3   1.0278606412576676   1.0278606412576661
24   4   57444.638508598138   57444.638508596516
24   5   -596.15917243841511   -596.15917243842614
24   6   -33317890.441651385   -33317890.441657133
24   7   332656.81864669139   332656.81864665763
24   8   18591382949.785965   18591382949.776169
24   9   -175642800.54530343   -175642800.54535049
24   10   -9816250254042.8047   -9816250254052.0000
24   11   86064972450.952179   86064972450.919830
24   12   4809962658369591.0   4809962658364733.0
24   13   -38212847866070.516   -38212847866082.734
24   14   -2.1356234380898514E+018   -2.1356234380913098E+018
24   15   14903010712307628.   14903010712305090.
24   16   8.3289314885566359E+020   8.3289314885542648E+020
24   17   -4.8881875303292447E+018   -4.8881875303295160E+018
24   18   -2.7318895579835935E+023   -2.7318895579837797E+023
24   19   1.2611523876702978E+021   1.2611523876702876E+021
24   20   7.0482751453485603E+025   7.0482751453484967E+025
24   21   -2.2700743074970642E+023   -2.2700743074970639E+023
24   22   -1.2686895432225323E+028   -1.2686895432225350E+028
24   23   2.1338698590672638E+025   2.1338698590672642E+025
24   24   1.1925681881926587E+030   1.1925681881926587E+030
25   0   7.2100213104776681E-005   7.2100213104776681E-005
25   1   4.0295060262956151   4.0295060262956151
25   2   -4.6720938101867435E-002   -4.6720938101867469E-002
25   3   -2611.1199083834590   -2611.1199083834817
25   4   29.807958528078370   29.807958528078188
25   5   1665894.5058156608   1665894.5058155067
25   6   -18480.934307130450   -18480.934307131440
25   7   -1032854597.5733503   -1032854597.5737807
25   8   10977674.994840108   10977674.994837685
25   9   613515634102.25220   613515634101.61365
25   10   -6147498008.9153728   -6147498008.9182653
25   11   -343568757296313.81   -343568757296855.19
25   12   3184403976097.9971   3184403976096.1738
25   13   1.7796861764752768E+017   1.7796861764726083E+017
25   14   -1490301064947550.0   -1490301064948200.3
25   15   -8.3289313805491225E+019   -8.3289313805567541E+019
25   16   6.1102343858515546E+017   6.1102343858502528E+017
25   17   3.4148619010153306E+022   3.4148619010141286E+022
25   18   -2.1019206363591705E+020   -2.1019206363593051E+020
25   19   -1.1747125074882958E+025   -1.1747125074883885E+025
25   20   5.6751857411852192E+022   5.6751857411851698E+022
25   21   3.1717238108372647E+027   3.1717238108372328E+027
25   22   -1.0669349241250966E+025   -1.0669349241250964E+025
25   23   -5.9628408483732186E+029   -5.9628408483732299E+029
25   24   1.0455962307755793E+027   1.0455962307755795E+027
25   25   5.8435841212085818E+031   5.8435841212085818E+031
26   0   -0.15498099969646659   -0.15498099969646659
26   1   1.9467057485312552E-003   1.9467057485312550E-003
26   2   108.79666185658478   108.79666185658463
26   3   -1.3549072015561363   -1.3549072015561394
26   4   -75722.476797640760   -75722.476797643554
26   5   924.04671225022582   924.04671225020570
26   6   51642729.341346741   51642729.341333188
26   7   -609870.83086608094   -609870.83086616488
26   8   -34084201518.022552   -34084201518.054302
26   9   384218624.10191894   384218624.10174847
26   10   21473047080163.242   21473047080121.484
26   11   -227457425953.54294   -227457425953.72293
26   12   -12712043960937476.   -12712043960969946.
26   13   124191754888929.48   124191754888824.28
26   14   6.9407760604811018E+018   6.9407760604660367E+018
26   15   -61102343587850416.   -61102343587886128.
26   16   -3.4148618545444049E+021   -3.4148618545485342E+021
26   17   2.6274007832525214E+019   2.6274007832518308E+019
26   18   1.4683906134406658E+024   1.4683906134400342E+024
26   19   -9.4586428560454367E+021   -9.4586428560461351E+021
26   20   -5.2862062726964029E+026   -5.2862062726968812E+026
26   21   2.6673372967914264E+024   2.6673372967914012E+024
26   22   1.4907101889458083E+029   1.4907101889457921E+029
26   23   -5.2279811262602083E+026   -5.2279811262602055E+026
26   24   -2.9217920133642622E+031   -2.9217920133642676E+031
26   25   5.3325407761018173E+028   5.3325407761018182E+028
26   26   2.9802279013392992E+033   2.9802279013392992E+033
27   0   -7.4873297800693528E-005   -7.4873297800693528E-005
27   1   -4.1844869563022113   -4.1844869563022122
27   2   5.6454466553772689E-002   5.6454466553772634E-002
27   3   3155.1031690924719   3155.1031690924424
27   4   -42.002123142901425   -42.002123142901794
27   5   -2347396.7638168484   -2347396.7638171497
27   6   30493.541434291645   30493.541434289593
27   7   1704210057.0798750   1704210057.0787253
27   8   -21345479.035887863   -21345479.035894733
27   9   -1192947046063.7629   -1192947046066.0842
27   10   14216089065.226511   14216089065.214581
27   11   794502737770154.75   794502737767400.00
27   12   -8870839597509.9648   -8870839597521.3242
27   13   -4.9576971217430592E+017   -4.9576971217629357E+017
27   14   5091861943112034.0   5091861943105809.0
27   15   2.8457181734111963E+020   2.8457181734024489E+020
27   16   -2.6274007710525066E+018   -2.6274007710545290E+018
27   17   -1.4683905925172748E+023   -1.4683905925195829E+023
27   18   1.1823303512650031E+021   1.1823303512646232E+021
27   19   6.6077577425014082E+025   6.6077577424979696E+025
27   20   -4.4455621387830618E+023   -4.4455621387834363E+023
27   21   -2.4845169429968704E+028   -2.4845169429971268E+028
27   22   1.3069952746606418E+026   1.3069952746606288E+026
27   23   7.3044799153107010E+030   7.3044799153106120E+030
27   24   -2.6662703733967958E+028   -2.6662703733967936E+028
27   25   -1.4901139256230799E+033   -1.4901139256230830E+033
27   26   2.8262466108815350E+030   2.8262466108815355E+030
27   27   1.5795207874569776E+035   1.5795207874569776E+035
28   0   0.14944596136144286   0.14944596136144286
28   1   -2.1713256298476705E-003   -2.1713256298476718E-003
28   2   -121.35012070319475   -121.35012070319496
28   3   1.7500884584043110   1.7500884584043053
28   4   97808.197474666260   97808.197474661807
28   5   -1386.0700602395468   -1386.0700602395875
28   6   -77464092.647912383   -77464092.647942573
28   7   1067273.9477514806   1067273.9477512834
28   8   59647351606.365936   59647351606.270981
28   9   -789782722.68397832   -789782722.68452692
28   10   -44139040442840.477   -44139040443009.914
28   11   554427472508.75037   554427472507.91455
28   12   30985606609425876.   30985606609241908.
28   13   -363704422896015.69   -363704422896745.75
28   14   -2.0326558104740745E+019   -2.0326558104865137E+019
28   15   2.1895006323848045E+017   2.1895006323810237E+017
28   16   1.2236588096711677E+022   1.2236588096659439E+022
28   17   -1.1823303455222984E+020   -1.1823303455234800E+020
28   18   -6.6077576441115086E+024   -6.6077576441248359E+024
28   19   5.5569526453119964E+022   5.5569526453098389E+022
28   20   3.1056461305243574E+027   3.1056461305224179E+027
28   21   -2.1783254462601340E+025   -2.1783254462603428E+025
28   22   -1.2174132995349499E+030   -1.2174132995350930E+030
28   23   6.6656758968567711E+027   6.6656758968566996E+027
28   24   3.7252847514413402E+032   3.7252847514412912E+032
28   25   -1.4131232973724691E+030   -1.4131232973724686E+030
28   26   -7.8976037994810467E+034   -7.8976037994810633E+034
28   27   1.5544356357360088E+032   1.5544356357360092E+032
28   28   8.6873643296226957E+036   8.6873643296226957E+036
29   0   7.7547343678992134E-005   7.7547343678992134E-005
29   1   4.3339328399363959   4.3339328399363959
29   2   -6.7311094327732038E-002   -6.7311094327732149E-002
29   3   -3761.8537098823572   -3761.8537098823995
29   4   57.752918970175443   57.752918970174740
29   5   3227670.4913466675   3227670.4913461111
29   6   -48512.451986715183   -48512.451986719570
29   7   -2711243223.1443014   -2711243223.1471701
29   8   39489135.976208076   39489135.976189956
29   9   2206951994954.8369   2206951994947.1030
29   10   -30801526120.553802   -30801526120.596996
29   11   -1721422567069001.3   -1721422567081414.0
29   12   22731526330429.875   22731526330370.863
29   13   1.2704098642802376E+018   1.2704098642677632E+018
29   14   -15639290158642202.   -15639290158690042.
29   15   -8.7404199444363110E+020   -8.7404199445159608E+020
29   16   9.8527528315430461E+018   9.8527528315194696E+018
29   17   5.5064646214918407E+023   5.5064646214597526E+023
29   18   -5.5569526171332677E+021   -5.5569526171403813E+021
29   19   -3.1056460822904876E+026   -3.1056460822984282E+026
29   20   2.7229067934424817E+024   2.7229067934412141E+024
29   21   1.5217665998158189E+029   1.5217665998146875E+029
29   22   -1.1109459767034486E+027   -1.1109459767035690E+027
29   23   -6.2088078147073035E+031   -6.2088078147081259E+031
29   24   3.5328082232604627E+029   3.5328082232604219E+029
29   25   1.9744009154193383E+034   1.9744009154193101E+034
29   26   -7.7721781326455008E+031   -7.7721781326454963E+031
29   27   -4.3436820862378741E+036   -4.3436820862378830E+036
29   28   8.8602831222768889E+033   8.8602831222768889E+033
29   29   4.9517976670922491E+038   4.9517976670922491E+038
30   0   -0.14446442658719427   -0.14446442658719427
30   1   2.4039676464804489E-003   2.4039676464804494E-003
30   2   134.35191681211961   134.35191681211941
30   3   -2.2212661062961416   -2.2212661062961541
30   4   -124141.17137286297   -124141.17137286988
30   5   2021.3521584553414   2021.3521584552593
30   6   112968466.31105641   112968466.31099345
30   7   -1794960.7190065263   -1794960.7190069812
30   8   -100315998533.54077   -100315998533.80502
30   9   1540076299.5393326   1540076299.5377154
30   10   86071127238650.750   86071127238025.016
30   11   -1262862568313.0107   -1262862568316.3955
30   12   -70578324831386768.   -70578324832303104.
30   13   977455630384652.75   977455630380441.00
30   14   5.4627623875794551E+019   5.4627623874934178E+019
30   15   -7.0376805597370010E+017   -7.0376805597690074E+017
30   16   -3.9331889567207441E+022   -3.9331889567729615E+022
30   17   4.6307938241575295E+020   4.6307938241424379E+020
30   18   2.5880383617489624E+025   2.5880383617286983E+025
30   19   -2.7229067790525868E+023   -2.7229067790570002E+023
30   20   -1.5217665752056308E+028   -1.5217665752105092E+028
30   21   1.3886824632478786E+026   1.3886824632471099E+026
30   22   7.7610096379411076E+030   7.7610096379342936E+030
30   23   -5.8880136718154068E+028   -5.8880136718161237E+028
30   24   -3.2906681349467672E+033   -3.2906681349472572E+033
30   25   1.9430445216527605E+031   1.9430445216527373E+031
30   26   1.0859205019161215E+036   1.0859205019161047E+036
30   27   -4.4301415339531802E+033   -4.4301415339531779E+033
30   28   -2.4758987871738680E+038   -2.4758987871738733E+038
30   29   5.2275670413065310E+035   5.2275670413065325E+035
30   30   2.9215606231167412E+040   2.9215606231167412E+040
31   0   -8.0132254613301130E-005   -8.0132254613301130E-005
31   1   -4.4783971804717693   -4.4783971804717710
31   2   7.9330932084100761E-002   7.9330932084100650E-002
31   3   4433.6132143450022   4433.6132143449486
31   4   -77.744313492198671   -77.744313492200135
31   5   -4344940.9611857431   -4344940.9611867201
31   6   74790.029659322274   74790.029659312917
31   7   4179833220.7270098   4179833220.7202983
31   8   -70003467.865662351   -70003467.865708202
31   9   -3912323914611.5713   -3912323914635.4238
31   10   63143128136.306747   63143128136.164902
31   11   3528916193648216.0   3528916193597633.5
31   12   -54303090324332.016   -54303090324597.477
31   13   -3.0348679497451628E+018   -3.0348679498135327E+018
31   14   43985503285276832.   43985503284972088.
31   15   2.4582430614464013E+021   2.4582430613859535E+021
31   16   -3.3077098575980409E+019   -3.3077098576199217E+019
31   17   -1.8485988010663966E+024   -1.8485988011014567E+024
31   18   2.2690889705705722E+022   2.2690889705606548E+022
31   19   1.2681387921850981E+027   1.2681387921719430E+027
31   20   -1.3886824556119399E+025   -1.3886824556147584E+025
31   21   -7.7610095074525352E+029   -7.7610095074834242E+029
31   22   7.3600170477525707E+027   7.3600170477477636E+027
31   23   4.1133350969154883E+032   4.1133350969112477E+032
31   24   -3.2384075169063916E+030   -3.2384075169068324E+030
31   25   -1.8098674704542626E+035   -1.8098674704545647E+035
31   26   1.1075353766919920E+033   1.1075353766919774E+033
31   27   6.1897468520041600E+037   6.1897468520040561E+037
31   28   -2.6137835040560709E+035   -2.6137835040560691E+035
31   29   -1.4607802832633672E+040   -1.4607802832633706E+040
31   30   3.1888158946865157E+037   3.1888158946865166E+037
31   31   1.7821519798159239E+042   1.7821519798159239E+042
32   0   0.13994991043352800   0.13994991043352800
32   1   -2.6443643933493806E-003   -2.6443643933493836E-003
32   2   -147.78710551243677   -147.78710551243714
32   3   2.7765826142021464   2.7765826142021268
32   4   155176.46108615879   155176.46108614845
32   5   -2876.5395907691159   -2876.5395907692910
32   6   -160762814.19982627   -160762814.19995090
32   7   2916811.1487765126   2916811.1487754667
32   8   163013494330.10684   163013494329.41983
32   9   -2870142175.2914038   -2870142175.2959113
32   10   -160405279342422.09   -160405279344550.56
32   11   2715154503637.5098   2715154503625.1899
32   12   1.5174339533286138E+017   1.5174339532875840E+017
32   13   -2443639059500612.0   -2443639059521548.5
32   14   -1.3656905692754377E+020   -1.3656905693271148E+020
32   15   2.0673186505551421E+018   2.0673186505327429E+018
32   16   1.1553742327912424E+023   1.1553742327479389E+023
32   17   -1.6207778275374274E+021   -1.6207778275527211E+021
32   18   -9.0581340831050062E+025   -9.0581340833461549E+025
32   19   1.1572353733253622E+024   1.1572353733186728E+024
32   20   6.4675078142815574E+028   6.4675078141937997E+028
32   21   -7.3600170057068425E+026   -7.3600170057253693E+026
32   22   -4.1133350251182808E+031   -4.1133350251384263E+031
32   23   4.0480093721603146E+029   4.0480093721572135E+029
32   24   2.2623342971472471E+034   2.2623342971445266E+034
32   25   -1.8458922831591541E+032   -1.8458922831594348E+032
32   26   -1.0316244560120464E+037   -1.0316244560122383E+037
32   27   6.5344587186472721E+034   6.5344587186471808E+034
32   28   3.6519506374209920E+039   3.6519506374209261E+039
32   29   -1.5944079368786566E+037   -1.5944079368786557E+037
32   30   -8.9107597207743293E+041   -8.9107597207743494E+041
32   31   2.0089540133309097E+039   2.0089540133309104E+039
32   32   1.1227557471043003E+044   1.1227557471043003E+044
33   0   8.2636386996731589E-005   8.2636386996731589E-005
33   1   4.6183469962513355   4.6183469962513346
33   2   -9.2552753456093692E-002   -9.2552753456093997E-002
33   3   -5172.5486424256242   -5172.5486424257060
33   4   102.73355640204977   102.73355640204703
33   5   5741529.0077999262   5741529.0077982759
33   6   -112185.04371073913   -112185.04371075994
33   7   -6269749700.5889196   -6269749700.6037283
33   8   119589256.77446078   119589256.77434692
33   9   6683553215149.1768   6683553215080.6650
